Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
818,770,465860,17,10810,13.2152
819,850,466710,16,10826,13.2186
820,980,467690,16,10842,13.222
821,480,468170,17,10859,13.2266
822,740,468910,16,10875,13.2299
823,920,469830,17,10892,13.2345
824,650,470480,16,10908,13.2379
825,770,471250,18,10926,13.2436
826,560,471810,13,10939,13.2433
827,430,472240,14,10953,13.2443
828,400,472640,15,10968,13.2464
829,750,473390,16,10984,13.2497
830,750,474140,17,11001,13.2542
831,770,474910,17,11018,13.2587
832,960,475870,17,11035,13.2632
833,880,476750,19,11054,13.2701
834,880,477630,18,11072,13.2758
835,930,478560,17,11089,13.2802
836,760,479320,17,11106,13.2847
837,700,480020,17,11123,13.2891
838,780,480800,17,11140,13.2936
839,1200,482000,18,11158,13.2992
840,740,482740,15,11173,13.3012
841,780,483520,17,11190,13.3056
842,620,484140,17,11207,13.31
843,1010,485150,17,11224,13.3144
844,620,485770,17,11241,13.3187
845,590,486360,17,11258,13.3231
846,970,487330,20,11278,13.331
847,1050,488380,18,11296,13.3365
848,490,488870,15,11311,13.3384
849,740,489610,16,11327,13.3416
850,940,490550,18,11345,13.3471
851,700,491250,17,11362,13.3514
852,610,491860,18,11380,13.3568
853,540,492400,15,11395,13.3587
854,910,493310,19,11414,13.3653
855,850,494160,17,11431,13.3696
856,1070,495230,18,11449,13.375
857,580,495810,19,11468,13.3816
858,660,496470,17,11485,13.3858
859,600,497070,17,11502,13.39
860,820,497890,18,11520,13.3953
861,860,498750,18,11538,13.4007
862,760,499510,16,11554,13.4037
863,600,500110,18,11572,13.409
864,1170,501280,20,11592,13.4167
865,950,502230,18,11610,13.422
866,780,503010,20,11630,13.4296
867,1310,504320,18,11648,13.4348
868,540,504860,18,11666,13.4401
869,970,505830,18,11684,13.4453
870,960,506790,18,11702,13.4506
871,760,507550,18,11720,13.4558
872,490,508040,17,11737,13.4599
873,1030,509070,18,11755,13.4651
874,350,509420,18,11773,13.4703
875,980,510400,19,11792,13.4766
876,780,511180,18,11810,13.4817
877,680,511860,19,11829,13.488
878,800,512660,19,11848,13.4943
879,840,513500,15,11863,13.496
880,950,514450,18,11881,13.5011
881,1030,515480,19,11900,13.5074
882,1040,516520,19,11919,13.5136
883,700,517220,17,11936,13.5176
884,520,517740,18,11954,13.5226
885,690,518430,18,11972,13.5277
886,840,519270,19,11991,13.5339
887,870,520140,18,12009,13.5389
888,900,521040,19,12028,13.545
889,710,521750,19,12047,13.5512
890,960,522710,18,12065,13.5562
891,750,523460,17,12082,13.56
892,880,524340,19,12101,13.5661
893,820,525160,16,12117,13.5689
894,670,525830,18,12135,13.5738
895,1130,526960,18,12153,13.5788
896,780,527740,18,12171,13.5837
897,720,528460,18,12189,13.5886
898,880,529340,13,12202,13.588
899,970,530310,20,12222,13.5951
900,710,531020,18,12240,13.6
901,720,531740,19,12259,13.606
902,980,532720,19,12278,13.612
903,750,533470,19,12297,13.6179
904,640,534110,19,12316,13.6239
905,1090,535200,22,12338,13.6331
906,770,535970,17,12355,13.6369
907,960,536930,17,12372,13.6406
908,680,537610,16,12388,13.6432
909,690,538300,18,12406,13.648
910,700,539000,18,12424,13.6527
911,620,539620,18,12442,13.6575
912,490,540110,16,12458,13.6601
913,690,540800,18,12476,13.6648
914,860,541660,18,12494,13.6696
915,890,542550,18,12512,13.6743
916,860,543410,17,12529,13.6779
917,750,544160,17,12546,13.6816
918,690,544850,13,12559,13.6808
919,510,545360,16,12575,13.6834
920,590,545950,17,12592,13.687
921,820,546770,15,12607,13.6884
922,820,547590,17,12624,13.692
923,760,548350,16,12640,13.6945
924,680,549030,17,12657,13.6981
925,950,549980,17,12674,13.7016
926,430,550410,17,12691,13.7052
927,690,551100,18,12709,13.7098
928,570,551670,17,12726,13.7134
929,1150,552820,20,12746,13.7201
930,990,553810,15,12761,13.7215
931,950,554760,17,12778,13.725
932,800,555560,19,12797,13.7307
933,780,556340,17,12814,13.7342
934,750,557090,17,12831,13.7377
935,700,557790,17,12848,13.7412
936,610,558400,18,12866,13.7457
937,700,559100,18,12884,13.7503
938,840,559940,17,12901,13.7537
939,760,560700,17,12918,13.7572
940,650,561350,15,12933,13.7585
941,540,561890,14,12947,13.7588
942,760,562650,17,12964,13.7622
943,640,563290,14,12978,13.7625
944,300,563590,14,12992,13.7627
945,1010,564600,16,13008,13.7651
946,550,565150,16,13024,13.7674
947,850,566000,18,13042,13.7719
948,980,566980,19,13061,13.7774
949,700,567680,17,13078,13.7808
950,770,568450,15,13093,13.7821
951,620,569070,14,13107,13.7823
952,260,569330,11,13118,13.7794
953,530,569860,12,13130,13.7775
954,710,570570,14,13144,13.7778
955,440,571010,14,13158,13.778
956,640,571650,13,13171,13.7772
957,450,572100,14,13185,13.7774
958,800,572900,14,13199,13.7777
959,250,573150,12,13211,13.7758
960,530,573680,13,13224,13.775
961,550,574230,13,13237,13.7742
962,470,574700,13,13250,13.7734
963,640,575340,13,13263,13.7726
964,410,575750,10,13273,13.7687
965,640,576390,14,13287,13.7689
966,530,576920,12,13299,13.7671
967,640,577560,15,13314,13.7684
968,470,578030,9,13323,13.7634
969,780,578810,12,13335,13.7616
970,520,579330,11,13346,13.7588
971,430,579760,11,13357,13.7559
972,680,580440,11,13368,13.7531
973,420,580860,10,13378,13.7492
974,440,581300,13,13391,13.7485
975,720,582020,13,13404,13.7477
976,470,582490,10,13414,13.7439
977,500,582990,10,13424,13.74
978,230,583220,9,13433,13.7352
979,440,583660,10,13443,13.7314
980,230,583890,9,13452,13.7265
981,540,584430,8,13460,13.7207
982,360,584790,9,13469,13.7159
983,510,585300,12,13481,13.7141
984,500,585800,10,13491,13.7104
985,310,586110,9,13500,13.7056
986,350,586460,10,13510,13.7018
987,220,586680,8,13518,13.696
988,110,586790,8,13526,13.6903
989,450,587240,8,13534,13.6845
990,470,587710,9,13543,13.6798
991,300,588010,8,13551,13.6741
992,280,588290,8,13559,13.6683
993,210,588500,8,13567,13.6626
994,530,589030,7,13574,13.6559
995,460,589490,7,13581,13.6492
996,180,589670,7,13588,13.6426
997,280,589950,7,13595,13.6359
998,340,590290,7,13602,13.6293
999,350,590640,7,13609,13.6226
1000,390,591030,8,13617,13.617
1001,160,591190,6,13623,13.6094
1002,340,591530,6,13629,13.6018
1003,180,591710,6,13635,13.5942
1004,80,591790,6,13641,13.5867
1005,190,591980,6,13647,13.5791
1006,300,592280,9,13656,13.5746
1007,170,592450,6,13662,13.567
1008,400,592850,9,13671,13.5625
1009,450,593300,8,13679,13.557
1010,370,593670,8,13687,13.5515
1011,350,594020,7,13694,13.545
1012,200,594220,8,13702,13.5395
1013,340,594560,7,13709,13.5331
1014,260,594820,6,13715,13.5256
1015,300,595120,9,13724,13.5212
1016,170,595290,7,13731,13.5148
1017,310,595600,10,13741,13.5113
1018,150,595750,5,13746,13.5029
1019,270,596020,7,13753,13.4966
1020,180,596200,6,13759,13.4892
1021,270,596470,8,13767,13.4838
1022,150,596620,5,13772,13.4755
1023,470,597090,8,13780,13.4702
1024,80,597170,6,13786,13.4629
1025,300,597470,8,13794,13.4576
1026,180,597650,7,13801,13.4513
1027,310,597960,8,13809,13.446
1028,390,598350,8,13817,13.4407
1029,350,598700,6,13823,13.4334
1030,660,599360,10,13833,13.4301
1031,200,599560,9,13842,13.4258
1032,220,599780,4,13846,13.4167
1033,460,600240,8,13854,13.4114
1034,270,600510,8,13862,13.4062
1035,370,600880,8,13870,13.401
1036,150,601030,6,13876,13.3938
1037,260,601290,7,13883,13.3877
1038,310,601600,8,13891,13.3825
1039,270,601870,7,13898,13.3763
1040,350,602220,6,13904,13.3692
1041,450,602670,8,13912,13.3641
1042,470,603140,8,13920,13.3589
1043,490,603630,9,13929,13.3547
1044,190,603820,8,13937,13.3496
1045,290,604110,8,13945,13.3445
1046,470,604580,8,13953,13.3394
1047,400,604980,9,13962,13.3352
1048,370,605350,8,13970,13.3302
1049,290,605640,8,13978,13.3251
1050,370,606010,8,13986,13.32
1051,650,606660,10,13996,13.3168
1052,330,606990,9,14005,13.3127
1053,390,607380,9,14014,13.3086
1054,490,607870,10,14024,13.3055
1055,470,608340,9,14033,13.3014
1056,410,608750,10,14043,13.2983
1057,330,609080,10,14053,13.2952
1058,320,609400,9,14062,13.2911
1059,320,609720,10,14072,13.288
1060,490,610210,10,14082,13.2849
1061,390,610600,10,14092,13.2818
1062,300,610900,10,14102,13.2787
1063,490,611390,11,14113,13.2766
1064,520,611910,13,14126,13.2763
1065,370,612280,8,14134,13.2714
1066,370,612650,10,14144,13.2683
1067,400,613050,10,14154,13.2652
1068,350,613400,8,14162,13.2603
1069,570,613970,11,14173,13.2582
1070,480,614450,10,14183,13.2551
1071,440,614890,13,14196,13.2549
1072,410,615300,9,14205,13.2509
1073,490,615790,11,14216,13.2488
1074,680,616470,11,14227,13.2467
1075,360,616830,12,14239,13.2456
1076,520,617350,14,14253,13.2463
1077,610,617960,13,14266,13.2461
1078,290,618250,12,14278,13.2449
1079,450,618700,13,14291,13.2447
1080,690,619390,12,14303,13.2435
1081,540,619930,12,14315,13.2424
1082,500,620430,12,14327,13.2412
1083,470,620900,13,14340,13.241
1084,720,621620,14,14354,13.2417
1085,600,622220,13,14367,13.2415
1086,530,622750,13,14380,13.2413
1087,350,623100,15,14395,13.2429
1088,560,623660,14,14409,13.2436
1089,710,624370,13,14422,13.2433
1090,540,624910,14,14436,13.244
1091,820,625730,16,14452,13.2466
1092,540,626270,14,14466,13.2473
1093,840,627110,17,14483,13.2507
1094,570,627680,14,14497,13.2514
1095,730,628410,13,14510,13.2511
1096,550,628960,13,14523,13.2509
1097,600,629560,17,14540,13.2543
1098,1010,630570,15,14555,13.2559
1099,430,631000,15,14570,13.2575
1100,740,631740,15,14585,13.2591
1101,770,632510,15,14600,13.2607
1102,800,633310,14,14614,13.2613
1103,540,633850,14,14628,13.262
1104,550,634400,14,14642,13.2627
1105,670,635070,16,14658,13.2652
1106,410,635480,15,14673,13.2667
1107,470,635950,15,14688,13.2683
1108,610,636560,15,14703,13.2699
1109,640,637200,15,14718,13.2714
1110,570,637770,15,14733,13.273
1111,660,638430,16,14749,13.2754
1112,630,639060,17,14766,13.2788
1113,450,639510,15,14781,13.2803
1114,670,640180,16,14797,13.2828
1115,540,640720,19,14816,13.2879
1116,860,641580,17,14833,13.2912
1117,580,642160,17,14850,13.2945
1118,640,642800,16,14866,13.297
1119,580,643380,16,14882,13.2994
1120,590,643970,17,14899,13.3027
1121,870,644840,17,14916,13.306
1122,450,645290,17,14933,13.3093
1123,580,645870,15,14948,13.3108
1124,580,646450,17,14965,13.3141
1125,980,647430,16,14981,13.3164
1126,760,648190,16,14997,13.3188
1127,710,648900,14,15011,13.3194
1128,560,649460,13,15024,13.3191
1129,510,649970,13,15037,13.3189
1130,570,650540,14,15051,13.3195
1131,730,651270,15,15066,13.321
1132,730,652000,20,15086,13.3269
1133,860,652860,17,15103,13.3301
1134,780,653640,17,15120,13.3333
1135,770,654410,17,15137,13.3366
1136,1100,655510,17,15154,13.3398
1137,690,656200,18,15172,13.3439
1138,670,656870,17,15189,13.3471
1139,990,657860,21,15210,13.3538
1140,680,658540,17,15227,13.357
1141,1010,659550,17,15244,13.3602
1142,770,660320,18,15262,13.3643
1143,730,661050,15,15277,13.3657
1144,800,661850,17,15294,13.3689
1145,950,662800,17,15311,13.3721
1146,690,663490,17,15328,13.3752
1147,570,664060,16,15344,13.3775
1148,840,664900,17,15361,13.3807
1149,810,665710,17,15378,13.3838
1150,950,666660,18,15396,13.3878
1151,560,667220,17,15413,13.391
1152,600,667820,18,15431,13.395
1153,610,668430,18,15449,13.399
1154,1310,669740,20,15469,13.4047
1155,970,670710,18,15487,13.4087
1156,850,671560,18,15505,13.4126
1157,790,672350,20,15525,13.4183
1158,760,673110,18,15543,13.4223
1159,670,673780,16,15559,13.4245
1160,410,674190,20,15579,13.4302
1161,670,674860,18,15597,13.4341
1162,760,675620,18,15615,13.438
1163,860,676480,18,15633,13.442
1164,890,677370,20,15653,13.4476
1165,1070,678440,20,15673,13.4532
1166,700,679140,19,15692,13.458
1167,780,679920,18,15710,13.4619
1168,810,680730,18,15728,13.4658
1169,930,681660,16,15744,13.4679
1170,400,682060,16,15760,13.4701
1171,960,683020,19,15779,13.4748
1172,1120,684140,18,15797,13.4787
1173,620,684760,20,15817,13.4842
1174,660,685420,20,15837,13.4898
1175,870,686290,17,15854,13.4928
1176,510,686800,18,15872,13.4966
1177,670,687470,17,15889,13.4996
1178,870,688340,18,15907,13.5034
1179,880,689220,21,15928,13.5098
1180,750,689970,17,15945,13.5127
1181,470,690440,19,15964,13.5174
1182,1140,691580,19,15983,13.522
1183,700,692280,19,16002,13.5266
1184,840,693120,21,16023,13.5329
1185,600,693720,19,16042,13.5376
1186,1000,694720,22,16064,13.5447
1187,860,695580,17,16081,13.5476
1188,590,696170,17,16098,13.5505
1189,1290,697460,19,16117,13.5551
1190,400,697860,15,16132,13.5563
1191,810,698670,20,16152,13.5617
1192,930,699600,18,16170,13.5654
1193,630,700230,18,16188,13.5692
1194,940,701170,17,16205,13.572
1195,540,701710,20,16225,13.5774
1196,800,702510,18,16243,13.5811
1197,860,703370,18,16261,13.5848
1198,770,704140,17,16278,13.5876
1199,760,704900,18,16296,13.5913
1200,0,704900,0,16296,13.58
